Entity,Code,Year,Death rate,Birth rate
Norway,NOR,1881,14.243668,
Norway,NOR,1882,15.337359,
Norway,NOR,1883,14.458151,
Norway,NOR,1884,13.780066,
Norway,NOR,1885,13.980337,
Norway,NOR,1886,13.67038,
Norway,NOR,1887,13.659928,
Norway,NOR,1888,14.520098,
Norway,NOR,1889,14.746723,
Norway,NOR,1890,15.34428,
Norway,NOR,1891,14.890494,
Norway,NOR,1892,15.163018,
Norway,NOR,1893,13.94903,
Norway,NOR,1894,14.196742,
Norway,NOR,1895,13.156063,
Norway,NOR,1896,12.563534,
Norway,NOR,1897,12.828033,
Norway,NOR,1898,12.8493,
Norway,NOR,1899,13.997452,
Norway,NOR,1900,13.492841,
Norway,NOR,1901,12.564421,
Norway,NOR,1902,11.918116,
Norway,NOR,1903,12.863603,
Norway,NOR,1904,12.417103,
Norway,NOR,1905,12.799388,
Norway,NOR,1906,11.994074,
Norway,NOR,1907,12.730571,
Norway,NOR,1908,12.446081,
Norway,NOR,1909,11.867454,
Norway,NOR,1910,11.900103,
Norway,NOR,1911,11.744702,
Norway,NOR,1912,12.007255,
Norway,NOR,1913,11.864598,
Norway,NOR,1914,11.979783,
Norway,NOR,1915,12.033478,
Norway,NOR,1916,12.3702965,
Norway,NOR,1917,12.124353,
Norway,NOR,1918,15.606268,
Norway,NOR,1919,12.485136,
Norway,NOR,1920,11.422917,
Norway,NOR,1921,10.314549,
Norway,NOR,1922,10.902933,
Norway,NOR,1923,10.555332,
Norway,NOR,1924,10.314136,
Norway,NOR,1925,10.169475,
Norway,NOR,1926,9.917383,
Norway,NOR,1927,10.323659,
Norway,NOR,1928,10.017461,
Norway,NOR,1929,10.536444,
Norway,NOR,1930,9.802962,
Norway,NOR,1931,10.162825,
Norway,NOR,1932,9.895833,
Norway,NOR,1933,9.471444,
Norway,NOR,1934,9.328681,
Norway,NOR,1935,9.737911,
Norway,NOR,1936,9.795593,
Norway,NOR,1937,9.771855,
Norway,NOR,1938,9.431752,
Norway,NOR,1939,9.5961685,
Norway,NOR,1940,10.210063,
Norway,NOR,1941,10.060075,
Norway,NOR,1942,9.912688,
Norway,NOR,1943,9.689018,
Norway,NOR,1944,9.9254465,
Norway,NOR,1945,8.968856,
Norway,NOR,1946,8.622886,
Norway,NOR,1947,8.802293,
Norway,NOR,1948,8.332901,
Norway,NOR,1949,8.500808,
Norway,NOR,1950,8.614151,
Norway,NOR,1951,7.9919987,
Norway,NOR,1952,8.146095,
Norway,NOR,1953,8.117345,
Norway,NOR,1954,8.260086,
Norway,NOR,1955,8.178491,
Norway,NOR,1956,8.295313,
Norway,NOR,1957,8.4593935,
Norway,NOR,1958,8.632131,
Norway,NOR,1959,8.6602955,
Norway,NOR,1960,8.812402,
Norway,NOR,1961,8.9689865,
Norway,NOR,1962,9.17323,
Norway,NOR,1963,9.808811,
Norway,NOR,1964,9.272531,
Norway,NOR,1965,9.236459,
Norway,NOR,1966,9.382988,
Norway,NOR,1967,9.355981,17.47
Norway,NOR,1968,9.670325,17.64
Norway,NOR,1969,9.935605,17.6
Norway,NOR,1970,9.814647,16.66
Norway,NOR,1971,9.817902,16.79
Norway,NOR,1972,9.8634405,16.34
Norway,NOR,1973,9.944771,15.45
Norway,NOR,1974,9.783116,14.95
Norway,NOR,1975,9.874599,14.06
Norway,NOR,1976,9.880324,13.28
Norway,NOR,1977,9.75797,12.58
Norway,NOR,1978,9.93567,12.75
Norway,NOR,1979,10.133321,12.66
Norway,NOR,1980,10.034636,12.49
Norway,NOR,1981,10.143895,12.37
Norway,NOR,1982,9.993112,12.45
Norway,NOR,1983,10.146835,12.09
Norway,NOR,1984,10.198309,12.14
Norway,NOR,1985,10.59847,12.31
Norway,NOR,1986,10.375551,12.6
Norway,NOR,1987,10.658987,12.9
Norway,NOR,1988,10.692975,13.66
Norway,NOR,1989,10.59265,14.03
Norway,NOR,1990,10.773018,14.37
Norway,NOR,1991,10.4822035,14.27
Norway,NOR,1992,10.386144,14.02
Norway,NOR,1993,10.769006,13.84
Norway,NOR,1994,10.118542,13.86
Norway,NOR,1995,10.336613,13.83
Norway,NOR,1996,9.980898,13.9
Norway,NOR,1997,10.096376,13.57
Norway,NOR,1998,9.933353,13.17
Norway,NOR,1999,10.1095705,13.29
Norway,NOR,2000,9.775138,13.19
Norway,NOR,2001,9.716971,12.56
Norway,NOR,2002,9.786433,12.21
Norway,NOR,2003,9.289359,12.37
Norway,NOR,2004,8.960183,12.4
Norway,NOR,2005,8.913238,12.27
Norway,NOR,2006,8.850555,12.56
Norway,NOR,2007,8.923985,12.41
Norway,NOR,2008,8.770899,12.69
Norway,NOR,2009,8.596595,12.8
Norway,NOR,2010,8.50642,12.57
Norway,NOR,2011,8.383625,12.16
Norway,NOR,2012,8.392007,12
Norway,NOR,2013,8.143284,11.61
Norway,NOR,2014,7.8778734,11.5
Norway,NOR,2015,7.8565803,11.38
Norway,NOR,2016,7.7861595,11.25
Norway,NOR,2017,7.729157,10.73
Norway,NOR,2018,7.687577,10.38
Norway,NOR,2019,7.6141367,10.19
Norway,NOR,2020,7.54846,9.85
Norway,NOR,2021,7.7711186,10.36
Norway,NOR,2022,8.419266,9.43
Norway,NOR,2023,7.9608393,
Norway,NOR,2024,7.9512777,
Poland,POL,1958,6.5754356,
Poland,POL,1959,6.933225,
Poland,POL,1960,6.3548656,
Poland,POL,1961,6.504811,
Poland,POL,1962,6.838253,
Poland,POL,1963,6.6008096,
Poland,POL,1964,6.7775803,
Poland,POL,1965,6.730258,
Poland,POL,1966,6.754808,
Poland,POL,1967,7.184418,
Poland,POL,1968,7.092308,
Poland,POL,1969,7.595572,
Poland,POL,1970,7.6652455,
Poland,POL,1971,8.183137,17.16
Poland,POL,1972,7.5646706,17.42
Poland,POL,1973,7.887264,17.96
Poland,POL,1974,7.8392906,18.46
Poland,POL,1975,8.309631,18.95
Poland,POL,1976,8.442743,19.54
Poland,POL,1977,8.606462,19.13
Poland,POL,1978,8.914022,19.07
Poland,POL,1979,8.795292,19.53
Poland,POL,1980,9.471504,19.47
Poland,POL,1981,8.812713,18.9
Poland,POL,1982,8.891234,19.38
Poland,POL,1983,9.217963,19.71
Poland,POL,1984,9.563649,18.94
Poland,POL,1985,9.953739,18.16
Poland,POL,1986,9.78102,16.91
Poland,POL,1987,9.789122,16.05
Poland,POL,1988,9.567057,15.6
Poland,POL,1989,9.827406,14.91
Poland,POL,1990,9.991063,14.42
Poland,POL,1991,10.385668,14.29
Poland,POL,1992,10.097289,13.41
Poland,POL,1993,10.041075,12.84
Poland,POL,1994,9.892866,12.3
Poland,POL,1995,9.908976,11.51
Poland,POL,1996,9.912298,11.17
Poland,POL,1997,9.802594,10.71
Poland,POL,1998,9.691546,10.27
Poland,POL,1999,9.866861,9.96
Poland,POL,2000,9.5338125,9.9
Poland,POL,2001,9.335998,9.53
Poland,POL,2002,9.2469225,9.18
Poland,POL,2003,9.406743,9.07
Poland,POL,2004,9.372415,9.21
Poland,POL,2005,9.504189,9.48
Poland,POL,2006,9.548806,9.75
Poland,POL,2007,9.75255,10.13
Poland,POL,2008,9.813046,10.75
Poland,POL,2009,9.954221,10.85
Poland,POL,2010,9.781379,10.7
Poland,POL,2011,9.701779,10.08
Poland,POL,2012,9.941894,10.08
Poland,POL,2013,10.018336,9.59
Poland,POL,2014,9.751216,9.73
Poland,POL,2015,10.241576,9.62
Poland,POL,2016,10.07328,9.98
Poland,POL,2017,10.46529,10.5
Poland,POL,2018,10.769119,10.11
Poland,POL,2019,10.665112,9.77
Poland,POL,2020,12.451468,9.29
Poland,POL,2021,13.605325,8.71
Poland,POL,2022,11.798924,8.06
Poland,POL,2023,10.802774,
Portugal,PRT,1940,12.603122,24.39
Portugal,PRT,1941,13.853547,23.78
Portugal,PRT,1942,13.104208,24.05
Portugal,PRT,1943,12.218775,25.22
Portugal,PRT,1944,11.995745,25.41
Portugal,PRT,1945,11.495107,26.14
Portugal,PRT,1946,11.960279,25.47
Portugal,PRT,1947,10.95197,24.58
Portugal,PRT,1948,10.415371,26.78
Portugal,PRT,1949,11.21936,25.43
Portugal,PRT,1950,9.952341,24.37
Portugal,PRT,1951,10.289614,24.53
Portugal,PRT,1952,9.476719,24.78
Portugal,PRT,1953,9.137139,23.57
Portugal,PRT,1954,9.091708,22.91
Portugal,PRT,1955,9.317148,24.2
Portugal,PRT,1956,10.253771,23.27
Portugal,PRT,1957,9.532367,24.18
Portugal,PRT,1958,8.439525,24.15
Portugal,PRT,1959,8.934812,24.08
Portugal,PRT,1960,8.837759,24.08
Portugal,PRT,1961,9.026884,24.45
Portugal,PRT,1962,8.9369755,24.73
Portugal,PRT,1963,9.25867,23.82
Portugal,PRT,1964,9.194839,24.39
Portugal,PRT,1965,9.154537,23.63
Portugal,PRT,1966,9.748981,23.3
Portugal,PRT,1967,9.451586,22.82
Portugal,PRT,1968,9.3561325,22.1
Portugal,PRT,1969,10.283472,21.64
Portugal,PRT,1970,9.50731,20.81
Portugal,PRT,1971,10.342679,20.83
